source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,collection_id,flesch_kincaid_grade,match_count,no_conflict_match_count,matching_audio_paths
L8MZhCnzX9M_sentence_574.wav,The king crushed his enemies.,Nhà vua đã đánh bại kẻ thù của mình.,A2,sentence,simple,declarative,past_simple|noun|verb|determiner|noun_phrase,2769,2.88,0,0,
bET0qG-efMk_sentence_096.wav,She treated him like a king.,Cô ấy đối xử với anh ta như một vị vua.,A2,sentence,simple,declarative,past_simple|pronoun|verb|preposition|noun_phrase|prepositional_phrase|comparison,2769,0.517,0,0,
bET0qG-efMk_sentence_286.wav,He acts as if he were a king.,Anh ta cư xử như thể mình là một vị vua.,A2,sentence,complex,declarative,present_simple|conditional|conjunction|pronoun|verb|determiner|noun,2769,-0.67,0,0,
bET0qG-efMk_sentence_594.wav,The lion is the king of the jungle.,Sư tử là chúa tể của rừng xanh.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|determiner|prepositional_phrase,2769,2.28,0,0,
5QFYjqDs43g_sentence_302.wav,When?,Khi?,A1,word,,,adverb|question_form,2770,,69,4,S-FYtkOqTlU_sentence_270.wav|L8MZhCnzX9M_sentence_797.wav|UTJvBxhIaUI_sentence_351.wav|aWTrDkYdxK4_sentence_290.wav|73xazK1Llhw_sentence_375.wav|W0La8_Trics_sentence_418.wav|cQU8U99fZnQ_sentence_376.wav|90DzeyiIBCw_sentence_521.wav|DRNH2LZ7HH0_sentence_846.wav|UTJvBxhIaUI_sentence_500.wav|hv9d7-jBg8E_sentence_178.wav|1cHYKOqk6_I_sentence_306.wav|RMVcmyfKg44_sentence_123.wav|08jDwfm9LcA_sentence_623.wav|w9FIqvip19Y_sentence_445.wav|3LHgzqb9HRM_sentence_234.wav|CWdJd0sDlOw_sentence_528.wav|E5MtNtVAgBE_sentence_113.wav|gPNgMoikiVo_sentence_291.wav|zOsZ6doLPs0_sentence_962.wav|1RIdJ5ZspdU_sentence_344.wav|w9FIqvip19Y_sentence_319.wav|eklfrJkH6xw_sentence_520.wav|lhfQCs4mfjU_sentence_549.wav|xRFTtFcL6ZM_sentence_079.wav|7CmrrThEX3E_sentence_367.wav|DRNH2LZ7HH0_sentence_387.wav|hpNREux9pXU_sentence_758.wav|OtMigTGv7io_sentence_674.wav|fXyoyYdUOvc_sentence_548.wav|H8V-qX2PKdA_sentence_511.wav|L8MZhCnzX9M_sentence_017.wav|SHZDlHAWvGM_sentence_445.wav|dOKwbK4u5zo_sentence_634.wav|_0J3v14ZjW4_sentence_493.wav|GUMaa1S8TAw_sentence_729.wav|sdf_678alCI_sentence_343.wav|tAgsbxzQJ9I_sentence_303.wav|sdf_678alCI_sentence_306.wav|Sov_ub_y3VM_sentence_638.wav|gPNgMoikiVo_sentence_629.wav|lQuu1XM80ng_sentence_307.wav|xqyaKzZX__4_sentence_210.wav|MYQ5iy3aRSo_sentence_637.wav|xqyaKzZX__4_sentence_447.wav|dOKwbK4u5zo_sentence_807.wav|_0J3v14ZjW4_sentence_520.wav|5QFYjqDs43g_sentence_305.wav|tAgsbxzQJ9I_sentence_067.wav|tAgsbxzQJ9I_sentence_059.wav|FBB4oj5xIIQ_sentence_1031.wav|tAgsbxzQJ9I_sentence_712.wav|td7W9lJknM0_sentence_258.wav|Ha9kWCZd408_sentence_715.wav|7kahh2YZLLY_sentence_791.wav|90ycpyNEHgc_sentence_839.wav|PdQfA-Fhcmk_sentence_204.wav|lQuu1XM80ng_sentence_306.wav|E5MtNtVAgBE_sentence_362.wav|wucc1NAphz4_sentence_857.wav|yzQdKLHuq4Y_sentence_170.wav|5QFYjqDs43g_sentence_723.wav|rvjLZBOi-I8_sentence_809.wav|lQuu1XM80ng_sentence_304.wav|xqyaKzZX__4_sentence_263.wav|eRiQnLoDEqA_sentence_688.wav|xqyaKzZX__4_sentence_013.wav|5QFYjqDs43g_sentence_304.wav|tAgsbxzQJ9I_sentence_894.wav
5QFYjqDs43g_sentence_304.wav,When did you buy it?,Bạn mua nó khi nào?,A1,sentence,simple,interrogative,past_simple|question_form|pronoun|verb|adverb,2770,-1.84,0,0,
eRiQnLoDEqA_sentence_688.wav,When will you come back?,Khi nào bạn sẽ quay lại?,A1,sentence,simple,interrogative,future_will|question_form|pronoun|verb_phrase|adverb,2770,-1.84,0,0,
xqyaKzZX__4_sentence_013.wav,Do you know when he will come?,Bạn có biết khi nào anh ấy sẽ đến không?,A1,sentence,complex,interrogative,present_simple|question_form|relative_clause|verb|pronoun|conjunction,2770,-1.06,0,0,
tAgsbxzQJ9I_sentence_894.wav,I was in the bath when you rang.,Tôi đang tắm khi bạn gọi.,A2,sentence,complex,declarative,past_simple|pronoun|preposition|determiner|noun|verb|conjunction|time_sequence|relative_clause,2770,-0.67,0,0,
H8V-qX2PKdA_sentence_445.wav,Girlfriend.,Bạn gái.,A1,word,,,noun,2771,,7,4,fXyoyYdUOvc_sentence_634.wav|flLkzTtdkNM_sentence_495.wav|H8V-qX2PKdA_sentence_448.wav|H8V-qX2PKdA_sentence_447.wav|dvmlHiHdqSs_sentence_090.wav|zOsZ6doLPs0_sentence_162.wav|lg4eZ34RtJM_sentence_491.wav
H8V-qX2PKdA_sentence_448.wav,What's your girlfriend's name?,Bạn gái của bạn tên là gì?,A1,sentence,simple,interrogative,present_simple|question_form|pronoun|determiner|noun_phrase,2771,0.72,0,0,
H8V-qX2PKdA_sentence_447.wav,I'm waiting for my girlfriend.,Tôi đang đợi bạn gái.,A1,sentence,simple,declarative,present_continuous|pronoun|preposition|determiner|noun_phrase,2771,2.88,0,0,
dvmlHiHdqSs_sentence_090.wav,He broke up with his girlfriend.,Anh ấy đã chia tay với bạn gái.,A2,sentence,simple,declarative,past_simple|pronoun|verb_phrase|noun_phrase|preposition,2771,0.517,0,0,
lg4eZ34RtJM_sentence_491.wav,I lied to my girlfriend about my age.,Tôi đã nói dối bạn gái về tuổi tác của mình.,A2,sentence,simple,declarative,past_simple|pronoun|verb|noun|preposition|determiner|noun_phrase|prepositional_phrase,2771,2.28,0,0,
PdQfA-Fhcmk_sentence_378.wav,Exactly.,Chính xác.,A2,word,,,adverb,2772,,8,4,nlFf2MKo-UE_sentence_248.wav|DctCSmHYCWc_sentence_344.wav|EpbcSXHX_Mo_sentence_351.wav|mVebDiDUOqA_sentence_948.wav|5QFYjqDs43g_sentence_045.wav|be6gMVMz48c_sentence_086.wav|be6gMVMz48c_sentence_085.wav|IldNF_yojCw_sentence_570.wav
5QFYjqDs43g_sentence_045.wav,Everything went exactly as planned.,Mọi việc diễn ra đúng như kế hoạch.,A2,sentence,complex,declarative,past_simple|pronoun|verb|adverb|conjunction|passive|comparison,2772,7.6,0,0,
DctCSmHYCWc_sentence_344.wav,He described exactly what happened.,Ông ấy đã mô tả chính xác những gì đã xảy ra.,A2,sentence,complex,declarative,past_simple|adverb|pronoun|verb|relative_clause,2772,7.6,0,0,
nlFf2MKo-UE_sentence_248.wav,Try to recall exactly what happened.,Hãy cố gắng nhớ lại chính xác những gì đã xảy ra.,A1,sentence,complex,imperative,verb|adverb|relative_clause|past_simple|verb_phrase,2772,6.417,0,0,
be6gMVMz48c_sentence_086.wav,What exactly are you looking for?,Bạn đang tìm kiếm điều gì vậy?,A2,sentence,simple,interrogative,present_continuous|question_form|adverb|pronoun|verb_phrase,2772,4.45,0,0,
VbsNhBfwxf0_sentence_801.wav,Recall.,Nhớ lại.,A1,word,,,verb,2773,,5,3,YOu7_dnpQb0_sentence_008.wav|nlFf2MKo-UE_sentence_248.wav|VbsNhBfwxf0_sentence_810.wav|be6gMVMz48c_sentence_448.wav|2cy7Bzp7F9U_sentence_303.wav
YOu7_dnpQb0_sentence_008.wav,I can't recall who said that.,Tôi không nhớ ai đã nói điều đó.,A2,sentence,complex,declarative,present_simple|modal|negation|pronoun|relative_clause,2773,0.517,0,0,
be6gMVMz48c_sentence_448.wav,"Your face is familiar, but I can't recall your name.","Tôi thấy khuôn mặt bạn quen quen, nhưng không nhớ tên bạn.",A2,sentence,compound,declarative,present_simple|modal|negation|conjunction,2773,3.65,0,0,
2cy7Bzp7F9U_sentence_303.wav,"As far as I recall, they quarreled very often at that time.","Theo như tôi nhớ, hồi đó họ cãi nhau rất thường xuyên.",B1,sentence,complex,declarative,past_simple|pronoun|verb|adverb|preposition|conjunction|prepositional_phrase,2773,4.823,0,0,
2cy7Bzp7F9U_sentence_589.wav,But.,Nhưng.,A1,word,,,conjunction,2774,,96,3,elCuqmWqd28_sentence_749.wav|aWTrDkYdxK4_sentence_010.wav|1cHYKOqk6_I_sentence_419.wav|yzQdKLHuq4Y_sentence_821.wav|hv9d7-jBg8E_sentence_275.wav|gUE72PlGRi0_sentence_281.wav|w9FIqvip19Y_sentence_649.wav|Xl-hGqGxJEw_sentence_060.wav|eRiQnLoDEqA_sentence_866.wav|FGBLtAJdMqE_sentence_669.wav|flLkzTtdkNM_sentence_362.wav|1cHYKOqk6_I_sentence_303.wav|Sov_ub_y3VM_sentence_965.wav|bET0qG-efMk_sentence_614.wav|cQU8U99fZnQ_sentence_662.wav|d2HRQKhrSs0_sentence_695.wav|73xazK1Llhw_sentence_114.wav|yY0BaDXBSbk_sentence_534.wav|W0La8_Trics_sentence_308.wav|90DzeyiIBCw_sentence_231.wav|eRiQnLoDEqA_sentence_1078.wav|pVwMUP_iDq0_sentence_315.wav|FiivHZZEXCU_sentence_201.wav|be6gMVMz48c_sentence_079.wav|08jDwfm9LcA_sentence_292.wav|dOKwbK4u5zo_sentence_741.wav|MYQ5iy3aRSo_sentence_122.wav|vqMjAXiY44g_sentence_175.wav|2cy7Bzp7F9U_sentence_121.wav|5QFYjqDs43g_sentence_826.wav|bET0qG-efMk_sentence_900.wav|S-FYtkOqTlU_sentence_351.wav|RMVcmyfKg44_sentence_218.wav|FBB4oj5xIIQ_sentence_425.wav|hpNREux9pXU_sentence_840.wav|1cHYKOqk6_I_sentence_612.wav|hpNREux9pXU_sentence_054.wav|hhyViRq9AgI_sentence_643.wav|90ycpyNEHgc_sentence_331.wav|lhfQCs4mfjU_sentence_571.wav|1RIdJ5ZspdU_sentence_179.wav|elCuqmWqd28_sentence_840.wav|08jDwfm9LcA_sentence_286.wav|90ycpyNEHgc_sentence_141.wav|-yljNBUV0cw_sentence_727.wav|GUMaa1S8TAw_sentence_596.wav|2cy7Bzp7F9U_sentence_032.wav|7kahh2YZLLY_sentence_373.wav|7kahh2YZLLY_sentence_372.wav|yY0BaDXBSbk_sentence_282.wav|7CmrrThEX3E_sentence_676.wav|yW9sxTNzvIQ_sentence_120.wav|7kahh2YZLLY_sentence_008.wav|xqyaKzZX__4_sentence_264.wav|FGBLtAJdMqE_sentence_197.wav|2cy7Bzp7F9U_sentence_122.wav|q0g5JAFFqPo_sentence_377.wav|lQuu1XM80ng_sentence_227.wav|IQMT42t0by0_sentence_350.wav|5QFYjqDs43g_sentence_975.wav|-xuEvpBrgTE_sentence_520.wav|be6gMVMz48c_sentence_448.wav|GUMaa1S8TAw_sentence_056.wav|9MLV1X74KFM_sentence_427.wav|7kahh2YZLLY_sentence_787.wav|-qyZgVdUmgI_sentence_189.wav|VbsNhBfwxf0_sentence_046.wav|OtMigTGv7io_sentence_790.wav|nlFf2MKo-UE_sentence_764_seg_00.wav|w9FIqvip19Y_sentence_006.wav|DOcJti0SfA0_sentence_348.wav|yW9sxTNzvIQ_sentence_256.wav|lQuu1XM80ng_sentence_175.wav|Sov_ub_y3VM_sentence_369.wav|lQuu1XM80ng_sentence_243.wav|lQuu1XM80ng_sentence_404.wav|lQuu1XM80ng_sentence_408.wav|lQuu1XM80ng_sentence_405.wav|FGBLtAJdMqE_sentence_681.wav|RTQzXWhlRFM_sentence_1071.wav|Ha9kWCZd408_sentence_033.wav|5sDjW_dZj08_sentence_437_seg_01.wav|YmyzmcWsbfY_sentence_129_seg_00.wav|-qyZgVdUmgI_sentence_445.wav|hhyViRq9AgI_sentence_790.wav|7CmrrThEX3E_sentence_361.wav|7kahh2YZLLY_sentence_955.wav|RMVcmyfKg44_sentence_224.wav|1Hk4z0OkyyM_sentence_074.wav|qH5cnyKSL9w_sentence_635.wav|lQuu1XM80ng_sentence_174.wav|YmyzmcWsbfY_sentence_130.wav|90ycpyNEHgc_sentence_515.wav|28wOHb8a6F4_sentence_273.wav|SHZDlHAWvGM_sentence_517.wav|2cy7Bzp7F9U_sentence_120.wav
SHZDlHAWvGM_sentence_517.wav,"I screamed for help, but no one came.","Tôi hét lên cầu cứu, nhưng không ai đến.",A2,sentence,compound,declarative,past_simple|conjunction|negation,2774,-0.67,0,0,
90ycpyNEHgc_sentence_515.wav,"I don't know whether I can do it or not, but I'll try.","Tôi không biết mình có làm được hay không, nhưng tôi sẽ cố gắng.",A2,sentence,compound_complex,declarative,present_simple|negation|modal|conjunction|pronoun|verb,2774,2.188,0,0,
28wOHb8a6F4_sentence_273.wav,"I don't know whether I can do it, but I'm going to try.","Tôi không biết mình có làm được không, nhưng tôi sẽ cố gắng.",A1,sentence,compound_complex,declarative,present_simple|negation|modal|conjunction,2774,3.095,0,0,
5QFYjqDs43g_sentence_382.wav,Familiar.,Thân thuộc.,A1,word,,,adjective,2775,,6,3,aWTrDkYdxK4_sentence_168.wav|7kahh2YZLLY_sentence_245.wav|be6gMVMz48c_sentence_448.wav|5QFYjqDs43g_sentence_388.wav|zdGXA7pw_iw_sentence_373.wav|sTgtFzcpy6M_sentence_372.wav
5QFYjqDs43g_sentence_388.wav,Are you familiar with this area?,Bạn có quen thuộc với khu vực này không?,A2,sentence,simple,interrogative,present_simple|question_form|pronoun|adjective|preposition|determiner|noun|prepositional_phrase,2775,6.417,0,0,
sTgtFzcpy6M_sentence_372.wav,I am familiar with the way he asks questions.,Tôi đã quen với cách anh ấy đặt câu hỏi.,A2,sentence,complex,declarative,present_simple|relative_clause|pronoun|verb|adjective|preposition|determiner|noun|noun_phrase|verb_phrase|prepositional_phrase,2775,3.653,0,0,
zdGXA7pw_iw_sentence_373.wav,I didn't see any familiar faces at the party.,Tôi không thấy gương mặt quen thuộc nào ở bữa tiệc.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|adjective|noun|preposition|prepositional_phrase,2775,7.587,0,0,
zdGXA7pw_iw_sentence_466.wav,Try.,Thử.,A1,word,,,verb,2776,,29,3,mCWg98-YBsA_sentence_067.wav|A9E8K6ffHD8_sentence_338.wav|CWdJd0sDlOw_sentence_561.wav|1RIdJ5ZspdU_sentence_403.wav|MYQ5iy3aRSo_sentence_861.wav|Rge4X4FC1fc_sentence_042.wav|hhyViRq9AgI_sentence_874.wav|sdf_678alCI_sentence_042.wav|dOKwbK4u5zo_sentence_905.wav|DctCSmHYCWc_sentence_116.wav|E5MtNtVAgBE_sentence_295.wav|FBB4oj5xIIQ_sentence_342.wav|nlFf2MKo-UE_sentence_248.wav|lQuu1XM80ng_sentence_385.wav|be6gMVMz48c_sentence_267.wav|lQuu1XM80ng_sentence_681.wav|yW9sxTNzvIQ_sentence_040.wav|kG1FsEsNE90_sentence_761.wav|RMVcmyfKg44_sentence_385.wav|9MLV1X74KFM_sentence_941.wav|73xazK1Llhw_sentence_620.wav|lQuu1XM80ng_sentence_383.wav|zdGXA7pw_iw_sentence_470.wav|lQuu1XM80ng_sentence_381.wav|1Hk4z0OkyyM_sentence_156.wav|1Hk4z0OkyyM_sentence_148.wav|zKdouMbQMMY_sentence_488.wav|90ycpyNEHgc_sentence_515.wav|28wOHb8a6F4_sentence_273.wav
9MLV1X74KFM_sentence_941.wav,I think it's worth a try.,Tôi nghĩ đáng để thử.,A1,sentence,complex,declarative,present_simple|pronoun|verb|adjective|determiner|noun,2776,-1.45,0,0,
kG1FsEsNE90_sentence_761.wav,"Try it on, it's your size.","Hãy thử mặc vào, nó vừa với bạn đấy.",A1,sentence,compound,imperative,present_simple|verb|pronoun|determiner|noun|preposition,2776,-1.45,0,0,
73xazK1Llhw_sentence_620.wav,I will try to live up to your expectations.,Tôi sẽ cố gắng đáp ứng kỳ vọng của bạn.,A2,sentence,simple,declarative,future_will|modal|pronoun|verb|noun|verb_phrase,2776,3.653,0,0,
5sDjW_dZj08_sentence_405.wav,Live.,Sống.,A1,word,,,verb,2777,,26,3,dVx3Jzfd7Hc_sentence_234.wav|Sov_ub_y3VM_sentence_215.wav|DRNH2LZ7HH0_sentence_693.wav|B98K7c1BJ2w_sentence_419.wav|pVwMUP_iDq0_sentence_650.wav|vqMjAXiY44g_sentence_394.wav|J1HnyIREUuk_sentence_233.wav|L8MZhCnzX9M_sentence_729.wav|d448ERf2gJk_sentence_439.wav|H8V-qX2PKdA_sentence_270.wav|FiivHZZEXCU_sentence_710.wav|q0g5JAFFqPo_sentence_120.wav|VbsNhBfwxf0_sentence_899.wav|zKdouMbQMMY_sentence_078.wav|5QFYjqDs43g_sentence_173.wav|_0J3v14ZjW4_sentence_391.wav|VjAvTRsp1Dk_sentence_105.wav|5sDjW_dZj08_sentence_073.wav|9MLV1X74KFM_sentence_308.wav|5sDjW_dZj08_sentence_406.wav|7kahh2YZLLY_sentence_434.wav|YresZ0P7mrA_sentence_391.wav|PdQfA-Fhcmk_sentence_305.wav|9MLV1X74KFM_sentence_609.wav|VjAvTRsp1Dk_sentence_107.wav|73xazK1Llhw_sentence_620.wav
9MLV1X74KFM_sentence_308.wav,I live with my parents.,Tôi sống cùng bố mẹ.,A1,sentence,simple,declarative,present_simple|pronoun|verb|preposition|determiner|noun|prepositional_phrase,2777,0.52,0,0,
9MLV1X74KFM_sentence_609.wav,We used to live in London.,Chúng tôi từng sống ở Luân Đôn.,A1,sentence,simple,declarative,pronoun|modal|verb|preposition|noun|prepositional_phrase,2777,0.517,0,0,
5sDjW_dZj08_sentence_073.wav,We live in a beautiful port city.,Chúng tôi sống ở một thành phố cảng xinh đẹp.,A2,sentence,simple,declarative,present_simple|pronoun|verb|preposition|determiner|adjective|noun|prepositional_phrase|noun_phrase,2777,3.997,0,0,
H8V-qX2PKdA_sentence_378.wav,Beautiful.,Xinh đẹp.,A1,word,,,adjective,2778,,24,3,td7W9lJknM0_sentence_098.wav|cQU8U99fZnQ_sentence_461.wav|-yljNBUV0cw_sentence_761_seg_01.wav|fXyoyYdUOvc_sentence_279.wav|EpbcSXHX_Mo_sentence_806.wav|7kahh2YZLLY_sentence_639.wav|VQeC1ZO2L-w_sentence_360.wav|Wr1fGBgD97U_sentence_770.wav|GUMaa1S8TAw_sentence_056.wav|FGBLtAJdMqE_sentence_727.wav|lQuu1XM80ng_sentence_433.wav|zOsZ6doLPs0_sentence_701.wav|cizzwQ1_EDM_sentence_601.wav|mVebDiDUOqA_sentence_845.wav|_0J3v14ZjW4_sentence_357.wav|xRFTtFcL6ZM_sentence_180.wav|dvmlHiHdqSs_sentence_042.wav|tAgsbxzQJ9I_sentence_431.wav|zOsZ6doLPs0_sentence_702.wav|5QFYjqDs43g_sentence_847.wav|YmyzmcWsbfY_sentence_101.wav|5sDjW_dZj08_sentence_073.wav|aHf27Jt0exE_sentence_732.wav|VjAvTRsp1Dk_sentence_090.wav
YmyzmcWsbfY_sentence_101.wav,She is very beautiful.,Cô ấy rất xinh đẹp.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adverb|adjective|adjective_phrase|verb_phrase,2778,6.62,0,0,
5QFYjqDs43g_sentence_847.wav,You've got beautiful eyes.,Bạn có đôi mắt rất đẹp.,A1,sentence,simple,declarative,present_perfect|pronoun|adjective|noun|noun_phrase|verb_phrase,2778,6.62,0,0,
xRFTtFcL6ZM_sentence_180.wav,You have a beautiful smile.,Bạn có một nụ cười rất đẹp.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,2778,2.88,0,0,
hhyViRq9AgI_sentence_750.wav,Size.,Kích cỡ.,A2,word,,,noun,2779,,10,4,flLkzTtdkNM_sentence_905.wav|lhfQCs4mfjU_sentence_154.wav|aWTrDkYdxK4_sentence_634.wav|aWTrDkYdxK4_sentence_633.wav|gUE72PlGRi0_sentence_393.wav|lQuu1XM80ng_sentence_266.wav|hhyViRq9AgI_sentence_752.wav|GUMaa1S8TAw_sentence_335.wav|kG1FsEsNE90_sentence_761.wav|-qyZgVdUmgI_sentence_370.wav
GUMaa1S8TAw_sentence_335.wav,What is your waist size?,Vòng eo của bạn là bao nhiêu?,A1,sentence,simple,interrogative,question_form|present_simple|determiner|noun|verb|noun_phrase,2779,-1.84,0,0,
hhyViRq9AgI_sentence_752.wav,What size are these shoes?,Đôi giày này cỡ bao nhiêu?,A1,sentence,simple,interrogative,question_form|present_simple|determiner|noun|verb|noun_phrase,2779,-1.84,0,0,
-qyZgVdUmgI_sentence_370.wav,Do you have a larger size?,Bạn có cỡ lớn hơn không?,A1,sentence,simple,interrogative,present_simple|question_form|comparison|pronoun|verb|determiner|adjective|noun,2779,0.517,0,0,
lQuu1XM80ng_sentence_266.wav,Do you have any shoes in size twenty available?,Bạn có đôi giày nào cỡ 20 không?,A2,sentence,simple,interrogative,present_simple|question_form|noun|verb|adjective|pronoun|determiner|preposition,2779,6.276,0,0,
cizzwQ1_EDM_sentence_599.wav,Lake.,Hồ.,A1,word,,,noun,2780,,8,4,FiivHZZEXCU_sentence_750.wav|90DzeyiIBCw_sentence_597.wav|gPNgMoikiVo_sentence_1126.wav|UTJvBxhIaUI_sentence_145.wav|cizzwQ1_EDM_sentence_605.wav|DRNH2LZ7HH0_sentence_249.wav|xRFTtFcL6ZM_sentence_193.wav|cizzwQ1_EDM_sentence_601.wav
cizzwQ1_EDM_sentence_605.wav,We finally arrived at the lake.,Cuối cùng chúng tôi cũng đến được hồ.,A2,sentence,simple,declarative,past_simple|pronoun|adverb|verb|preposition|determiner|noun|prepositional_phrase,2780,4.45,0,0,
UTJvBxhIaUI_sentence_145.wav,The road curves gently toward the lake.,Con đường uốn lượn nhẹ nhàng dẫn về phía hồ.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|adverb|prepositional_phrase,2780,2.311,0,0,
DRNH2LZ7HH0_sentence_249.wav,Some children are throwing stones into the lake.,Một số đứa trẻ đang ném đá xuống hồ.,A1,sentence,simple,declarative,present_continuous|noun_phrase|verb_phrase|prepositional_phrase|determiner|noun|verb|preposition,2780,3.755,0,0,
xRFTtFcL6ZM_sentence_193.wav,There is a small lake in front of my house.,Trước nhà tôi có một cái hồ nhỏ.,A1,sentence,simple,declarative,present_simple|noun|adjective|prepositional_phrase|determiner|verb,2780,0.11,0,0,
Sov_ub_y3VM_sentence_600.wav,Front.,Đằng trước.,A1,word,,,noun,2781,,14,4,YresZ0P7mrA_sentence_321.wav|d448ERf2gJk_sentence_808.wav|-yljNBUV0cw_sentence_761_seg_01.wav|UTJvBxhIaUI_sentence_595.wav|YmyzmcWsbfY_sentence_082.wav|9MLV1X74KFM_sentence_494.wav|5QFYjqDs43g_sentence_288.wav|YmyzmcWsbfY_sentence_086.wav|YresZ0P7mrA_sentence_439.wav|_0J3v14ZjW4_sentence_657.wav|J1HnyIREUuk_sentence_213.wav|xRFTtFcL6ZM_sentence_193.wav|w9FIqvip19Y_sentence_581.wav|YmyzmcWsbfY_sentence_087.wav
YmyzmcWsbfY_sentence_086.wav,I forgot to lock the front door.,Tôi quên khóa cửa trước.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,2781,0.626,0,0,
YmyzmcWsbfY_sentence_087.wav,There is a bus stop in front of my house.,Có một trạm xe buýt ngay trước nhà tôi.,A1,sentence,simple,declarative,present_simple|noun_phrase|prepositional_phrase|determiner|noun|verb|preposition,2781,0.11,0,0,
w9FIqvip19Y_sentence_581.wav,There is a telephone pole in front of the school.,Trước trường có một cột điện thoại.,A2,sentence,simple,declarative,present_simple|noun|determiner|preposition|noun_phrase|prepositional_phrase,2781,2.47,0,0,
YresZ0P7mrA_sentence_439.wav,Do you think we need a new lock for the front door?,Bạn có nghĩ chúng ta cần thay khóa mới cho cửa trước không?,A2,sentence,complex,interrogative,present_simple|question_form|noun_phrase|prepositional_phrase|verb|pronoun|determiner|adjective|preposition,2781,0.89,0,0,
vqMjAXiY44g_sentence_180.wav,Lock.,Khóa.,A1,word,,,verb,2782,,5,2,3LHgzqb9HRM_sentence_234.wav|vqMjAXiY44g_sentence_215.wav|YmyzmcWsbfY_sentence_086.wav|5QFYjqDs43g_sentence_905.wav|YresZ0P7mrA_sentence_439.wav
vqMjAXiY44g_sentence_215.wav,I forgot to lock the door.,Tôi quên khóa cửa.,A1,sentence,simple,declarative,past_simple|verb_phrase|noun_phrase,2782,0.517,0,0,
5QFYjqDs43g_sentence_905.wav,I'd lock the door if I were you.,"Nếu là bạn, tôi sẽ khóa cửa lại.",A1,sentence,complex,declarative,conditional|modal|pronoun|verb|determiner|noun|conjunction,2782,-0.67,0,0,
H8V-qX2PKdA_sentence_012.wav,Beach.,Bãi biển.,A1,word,,,noun,2783,,14,4,nY2XN0diEB4_sentence_076.wav|eRiQnLoDEqA_sentence_1027.wav|CWdJd0sDlOw_sentence_626.wav|UUF4JSG6Ql4_sentence_494.wav|zKdouMbQMMY_sentence_289.wav|iV9Hex2vIdg_sentence_176.wav|zKdouMbQMMY_sentence_288.wav|rRE4l40V9rQ_sentence_456.wav|90ycpyNEHgc_sentence_024.wav|H8V-qX2PKdA_sentence_909.wav|E5MtNtVAgBE_sentence_423.wav|dOKwbK4u5zo_sentence_248.wav|5QFYjqDs43g_sentence_1019.wav|EFN11jAjXEM_sentence_260.wav
E5MtNtVAgBE_sentence_423.wav,The beach is three kilometers away.,Bãi biển cách đó ba ki-lô-mét.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|adverb_phrase|determiner|noun|adjective|adverb,2783,6.417,0,0,
dOKwbK4u5zo_sentence_248.wav,We collected shells on the beach.,Chúng tôi đã nhặt vỏ sò trên bãi biển.,A1,sentence,simple,declarative,past_simple|pronoun|verb|noun|determiner|preposition|prepositional_phrase,2783,2.483,0,0,
EFN11jAjXEM_sentence_260.wav,I love collecting stones at the beach.,Tôi thích nhặt đá ở bãi biển.,A1,sentence,simple,declarative,present_simple|pronoun|verb|noun|determiner|preposition|noun_phrase|prepositional_phrase,2783,2.311,0,0,
5QFYjqDs43g_sentence_1019.wav,I saw many tourists on the beach.,Tôi thấy rất nhiều khách du lịch trên bãi biển.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|preposition|prepositional_phrase,2783,2.311,0,0,
mVebDiDUOqA_sentence_277.wav,Wife.,Vợ.,A1,word,,,noun,2784,,16,4,wucc1NAphz4_sentence_973.wav|2F4_bmQcL4Y_sentence_158.wav|Vm4TBei0oSk_sentence_284.wav|nY2XN0diEB4_sentence_884.wav|mOz6lGMKetU_sentence_175.wav|qH5cnyKSL9w_sentence_729.wav|fXyoyYdUOvc_sentence_636.wav|73xazK1Llhw_sentence_828.wav|fWtRSg0GLYc_sentence_323.wav|lQuu1XM80ng_sentence_228.wav|dvmlHiHdqSs_sentence_118.wav|YmyzmcWsbfY_sentence_075.wav|RTQzXWhlRFM_sentence_569.wav|mVebDiDUOqA_sentence_278.wav|sdf_678alCI_sentence_545.wav|dvmlHiHdqSs_sentence_001.wav
RTQzXWhlRFM_sentence_569.wav,What's your wife's name?,Vợ anh/chị tên là gì?,A2,sentence,simple,interrogative,present_simple|question_form|pronoun|verb|determiner|noun,2784,-2.23,0,0,
mVebDiDUOqA_sentence_278.wav,His wife is a teacher.,Vợ anh ấy là giáo viên.,A2,sentence,simple,declarative,present_simple|noun_phrase|determiner|noun|verb,2784,0.52,0,0,
