success,target_term,explanation,examples,familiarity_before,familiarity_after,familiarity_improvement,response_time_ms,error,level
True,partially,Only a bit is done.,"The painting was partially finished, with some areas remaining to be painted. | The recipe was partially prepared, with some ingredients left to be added.",0.23988151403212185,0.254749064960025,0.014867550927903123,12458.285519998753,,C1
True,allocate,"To give something out, like money or time, to different people or things.",The company will allocate a big amount of its money to research and development. | The government must allocate more funding to schools to improve education.,0.2274610732819462,0.23288690905309992,0.005425835771153714,15760.389367991593,,C1
True,differentiate,To look at things and understand how they are different.,The analysts needed to differentiate between the trends in the data to understand the underlying causes. | The expert must differentiate between the factual claims and the subjective opinions.,0.22644814221074228,0.23846901861038403,0.01202087639964175,12924.468750003143,,C1
True,latter,The last stage or phase of a process or event.,The investigation finished with the latter report. | Observe the latter color of the painting.,0.2289209538805367,0.23394772496529948,0.005026771084762766,11545.78496699105,,C1
True,partial,A small amount of something.,The project is partially finished. | The image shows only a part of the building.,0.25124000226050314,0.2546866536821006,0.0034466514215974464,13177.779805002501,,C1
True,flesh,A part of a person's body that gives them energy and emotions.,The scientist studied the deceased’s flesh. | He felt very sad about the loss of the old man’s flesh.,0.22901811640355932,0.24487129198819976,0.015853175584640444,15586.230596003588,,C1
True,grid,"A rectangular arrangement of squares, typically used for laying out objects or patterns.",The architect designed the building using a complex grid system. | The artist made a beautiful image using a grid of colors.,0.23618616186385613,0.24203815638119086,0.00585199451733473,13037.167011003476,,C1
True,dedicated,An active and thorough commitment to a specific purpose or task.,The team is dedicated to delivering high-quality results. | She is very dedicated to her volunteer work at the local shelter.,0.24186181951648508,0.24261787508752963,0.0007560555710445505,12281.795751987374,,C1
True,compensation,The process of providing an allowance or benefit to someone as a result of a past wrong or unfair act.,The company offered a significant compensation for the employee's negligence. | The settlement paid a fair amount of compensation for the victim.,0.22878173804330618,0.24046595771461718,0.011684219671311002,13534.335447999183,,C1
False,motive,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,ash,"A dark, combustible residue left after a fire, often used as a marker or indicator.",The forest floor was covered with a lot of ash. | He used the ash to quickly extinguish the small fire.,0.23750635087967456,0.23900033864969186,0.001493987770017302,12300.888666999526,,C1
True,referendum,A group discussing and choosing a way to do something.,The government held a referendum on new environmental regulations. | The citizens voted in a referendum to decide on the new law.,0.23320117722232292,0.23732017191408963,0.004118994691766714,14025.511853993521,,C1
True,epidemic,A big wave of a sickness or problem spreading quickly.,The recent outbreak of the virus caused a widespread epidemic. | The government launched a campaign to contain the devastating epidemic.,0.22446805615504603,0.23022237735818127,0.0057543212031352375,12010.830844999873,,C1
True,drown,"Being too much in a bad situation, like being submerged in something harmful.","The river was too wide, and he feared he would drown. | The storm threatened to drown the small boat.",0.23570227688680823,0.23590498978408278,0.000202712897274554,12794.847305995063,,C1
True,radical,A major idea that changes how we think.,The political movement sought a radical change in the established order. | The scientist suggested a radical new theory to explain the phenomenon.,0.22676336932530824,0.24142398514227495,0.014660615816966704,13737.23112299922,,C1
False,loop,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,insider,A person with secret knowledge of a situation or organization.,The security insider found the vulnerability. | The investigation required the involvement of an insider.,0.21160297384824422,0.21780224509762772,0.006199271249383492,11380.856310002855,,C1
True,exaggerate,To present something as being much greater than it actually is.,The author chose to exaggerate the character’s bravery to heighten the drama. | He attempted to exaggerate the success of the project to impress his boss.,0.2340878665016021,0.2340878665016021,0.0,12139.601281989599,,C1
True,equality,A state of being substantially the same; a concurrent and consistent condition.,The judges established a firm equality in sentencing. | The scientists wanted to make equality in the scientific community.,0.2342627695787954,0.23951065751850684,0.005247887939711426,11979.21078800573,,C1
False,allegedly,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,distress,A feeling of being upset or anxious.,The soldiers were very distressed during the battle. | The patient felt a lot of distress after the traumatic event.,0.20327626011460476,0.224001894843503,0.02072563472889824,14337.566066998988,,C1
True,odds,A state of being significantly less than expected or desired.,"The team’s performance was wildly unexpected, a significant **odds** in the final game. | The weather forecast delivered a sobering **odds** of rain.",0.23988638015000419,0.23988638015000419,0.0,11733.936133998213,,C1
True,keen,A strong and enthusiastic interest.,"The musician’s voice had a keen, melodic sound. | She had a keen eye for detail when examining the artwork.",0.22816720955613945,0.2412925861450912,0.013125376588951743,12988.646750993212,,C1
