id,source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,match_count,collection_id,no_conflict_match_count,matching_ids
sent_10077,gzFpOCgvfuY_sentence_624.wav,We will keep you informed of any changes as they arise.,Chúng tôi sẽ thông báo cho bạn về bất kỳ thay đổi nào khi chúng phát sinh.,A2,sentence,complex,declarative,future_will|conjunction|time_sequence|prepositional_phrase,0,col_27,0,
sent_10078,lQuu1XM80ng_sentence_191.wav,What I'm trying to say is that human nature doesn't change.,Điều tôi muốn nói là bản chất con người không thay đổi.,A2,sentence,complex,declarative,present_simple|negation|relative_clause,0,col_254,0,
sent_10079,1RIdJ5ZspdU_sentence_435.wav,What first attracted me to him was his sense of humour.,Điều đầu tiên thu hút tôi ở anh ấy chính là khiếu hài hước của anh ấy.,A2,sentence,simple,declarative,past_simple|relative_clause|noun_phrase|pronoun|adverb,0,col_2229,0,
sent_10080,q0g5JAFFqPo_sentence_556.wav,What is the best way to get rid of stress immediately?,Cách tốt nhất để giải tỏa căng thẳng ngay lập tức là gì?,A2,sentence,simple,interrogative,present_simple|question_form|comparison,0,col_738,0,
sent_10081,Vm4TBei0oSk_sentence_487.wav,What should you do if you encounter a bear while hiking?,Bạn nên làm gì nếu gặp gấu khi đang đi bộ đường dài?,A2,sentence,complex,interrogative,question_form|modal|conditional|pronoun|verb|noun|time_sequence,0,col_2643,0,
sent_10082,VjAvTRsp1Dk_sentence_039.wav,What would you do if you had a lot of money?,Bạn sẽ làm gì nếu có nhiều tiền?,A1,sentence,complex,interrogative,question_form|modal|conditional|pronoun|verb|noun|conjunction,0,col_1255,0,
sent_10083,xRFTtFcL6ZM_sentence_079.wav,"When you blame others, you give up your power to change.","Khi bạn đổ lỗi cho người khác, bạn từ bỏ khả năng thay đổi của chính mình.",A2,sentence,complex,declarative,present_simple|time_sequence|pronoun|verb|noun|determiner|conjunction|verb_phrase,0,col_1912,0,
sent_10084,VjAvTRsp1Dk_sentence_006.wav,Where have you been? We have been looking for you everywhere.,Bạn đã ở đâu vậy? Chúng tôi đã tìm bạn khắp nơi.,A2,sentence,simple,interrogative,question_form|present_perfect|pronoun|verb|adverb,0,col_1242,0,
sent_10085,rRE4l40V9rQ_sentence_098.wav,"With the exception of him, nobody else came to the party.","Ngoại trừ anh ấy, không ai khác đến dự tiệc.",A2,sentence,simple,declarative,past_simple|negation|prepositional_phrase|pronoun|verb,0,col_1234,0,
sent_10086,-xuEvpBrgTE_sentence_491.wav,Would you like to go for a walk in the park?,Bạn có muốn đi dạo trong công viên không?,A1,sentence,simple,interrogative,modal|question_form|verb_phrase|prepositional_phrase,0,col_2399,0,
sent_10087,FBB4oj5xIIQ_sentence_1100.wav,You can't expect to learn a foreign language in a week.,Bạn không thể mong đợi học được một ngoại ngữ trong một tuần.,A2,sentence,simple,declarative,modal|negation|verb_phrase|noun_phrase|prepositional_phrase,0,col_1938,0,
sent_10088,d448ERf2gJk_sentence_781.wav,You have to go on a strict diet to lose weight.,Bạn phải tuân thủ chế độ ăn kiêng nghiêm ngặt để giảm cân.,A2,sentence,simple,declarative,present_simple|modal|reason_result|pronoun|verb|preposition|determiner|adjective|noun|verb_phrase|noun_phrase,0,col_306,0,
sent_10089,eNFFf2rcKC8_sentence_108.wav,You have to take a shower to get the dirt off.,Bạn phải tắm để rửa sạch bụi bẩn.,A2,sentence,simple,declarative,present_simple|modal|pronoun|verb|noun|determiner|verb_phrase|noun_phrase,0,col_1512,0,
sent_10090,0sq7LD45Kmg_sentence_384.wav,You need to tune your guitar to make it sound better.,Bạn cần chỉnh dây đàn guitar để âm thanh hay hơn.,A2,sentence,complex,declarative,present_simple|modal|pronoun|verb|determiner|noun|adjective|noun_phrase|verb_phrase,0,col_1310,0,
sent_10091,GUksrGBeln0_sentence_573.wav,"You paid $2,000 to fix that old car? You got robbed.",Bạn đã bỏ ra 2.000 đô la để sửa chiếc xe cũ đó? Bạn đã bị lừa rồi.,A2,sentence,simple,interrogative,past_simple|question_form|pronoun|verb|determiner|adjective|noun|preposition|noun_phrase|verb_phrase,0,col_104,0,
sent_10092,GUksrGBeln0_sentence_838.wav,"You shouldn't have done that, he said in a threatening tone.","""Anh không nên làm thế,"" hắn nói với giọng đe dọa.",A2,sentence,compound,declarative,past_simple|modal|negation|pronoun|verb|preposition|adjective|noun|verb_phrase|prepositional_phrase,0,col_1626,0,
sent_10093,90ycpyNEHgc_sentence_514.wav,You'll have to do it whether you like it or not.,"Dù thích hay không, bạn cũng phải làm thôi.",A2,sentence,complex,declarative,future_will|modal|conditional,0,col_2315,0,
sent_10094,90DzeyiIBCw_sentence_231.wav,"Your grades are adequate, but I think you can do better.","Điểm số của bạn tạm ổn, nhưng tôi nghĩ bạn có thể làm tốt hơn nữa.",A1,sentence,compound,declarative,present_simple|conjunction|modal|comparison|adjective|pronoun|determiner,0,col_1548,0,
sent_10095,w9FIqvip19Y_sentence_856.wav,"A lot of my friends were there, John and Mary for instance.","Rất nhiều bạn bè của tôi đã ở đó, ví dụ như John và Mary.",A2,sentence,simple,declarative,past_simple|noun_phrase|prepositional_phrase|determiner|adverb|conjunction,0,col_585,0,
sent_10096,2cy7Bzp7F9U_sentence_300.wav,"As far as I can remember, he didn't come home until midnight.","Theo như tôi nhớ, anh ấy không về nhà cho đến nửa đêm.",A2,sentence,complex,declarative,past_simple|negation|modal|time_sequence|pronoun|verb|conjunction|preposition|noun|adverb,0,col_259,0,
sent_10097,2cy7Bzp7F9U_sentence_303.wav,"As far as I recall, they quarreled very often at that time.","Theo như tôi nhớ, hồi đó họ cãi nhau rất thường xuyên.",B1,sentence,complex,declarative,past_simple|pronoun|verb|adverb|preposition|conjunction|prepositional_phrase,0,col_2713,0,
sent_10098,3LHgzqb9HRM_sentence_227.wav,Breast cancer is the most common type of cancer in the UK.,Ung thư vú là loại ung thư phổ biến nhất ở Anh.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|adjective|preposition|determiner|comparison,0,col_468,0,
sent_10099,YresZ0P7mrA_sentence_439.wav,Do you think we need a new lock for the front door?,Bạn có nghĩ chúng ta cần thay khóa mới cho cửa trước không?,A2,sentence,complex,interrogative,present_simple|question_form|noun_phrase|prepositional_phrase|verb|pronoun|determiner|adjective|preposition,0,col_2529,0,
sent_10100,UUF4JSG6Ql4_sentence_240.wav,He gave me an orange in exchange for a piece of cake.,Anh ấy đưa cho tôi một quả cam để đổi lấy một miếng bánh.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,0,col_1921,0,
sent_10101,zOsZ6doLPs0_sentence_035.wav,He has a tendency to look on the dark side of things.,Anh ta có xu hướng nhìn nhận mọi việc theo hướng tiêu cực.,B1,sentence,simple,declarative,present_simple|pronoun|verb|noun|adjective|preposition|determiner|noun_phrase|verb_phrase|prepositional_phrase,0,col_873,0,
sent_10102,pVwMUP_iDq0_sentence_315.wav,"He is working as an administrator, but his background is in law.","Anh ấy đang làm việc với tư cách là một nhà quản lý, nhưng nền tảng học vấn của anh ấy là luật.",A2,sentence,compound,declarative,present_continuous|conjunction,0,col_1025,0,
sent_10103,yW9sxTNzvIQ_sentence_256.wav,"He sat at his desk all morning, but he didn't write much.",Ông ngồi ở bàn làm việc cả buổi sáng nhưng không viết được nhiều.,A2,sentence,compound,declarative,past_simple|negation|conjunction,0,col_2098,0,
sent_10104,2cy7Bzp7F9U_sentence_195.wav,He speaks French so well that we think he is a Frenchman.,Anh ấy nói tiếng Pháp giỏi đến nỗi chúng tôi tưởng anh ấy là người Pháp.,A2,sentence,complex,declarative,present_simple|reason_result|pronoun|verb|adverb|conjunction|noun|adverb_phrase|noun_phrase,0,col_2850,0,
sent_10105,d448ERf2gJk_sentence_977.wav,"He thinks being a father is easy, what planet is he on?","Anh ta nghĩ làm cha là dễ, anh ta đang sống ở hành tinh nào vậy?",A2,sentence,compound,interrogative,present_simple|question_form|pronoun|verb|noun|adjective|preposition|noun_phrase,0,col_1465,0,
sent_10106,d2HRQKhrSs0_sentence_695.wav,"He was badly injured in the accident, but now he's fully restored.","Anh ấy bị thương nặng trong vụ tai nạn, nhưng giờ đã hoàn toàn bình phục.",A2,sentence,compound,declarative,past_simple|passive|conjunction|pronoun|verb|adverb|preposition|determiner|noun|adjective|prepositional_phrase,0,col_99,0,
sent_10107,lYaX3YkFvKQ_sentence_303.wav,He was so confused that his answer did not make any sense.,Anh ta quá bối rối đến nỗi câu trả lời của anh ta chẳng có ý nghĩa gì cả.,A2,sentence,complex,declarative,past_simple|negation|reason_result|pronoun|verb|adjective|determiner|noun,0,col_2186,0,
sent_10108,Xl-hGqGxJEw_sentence_463.wav,"Hello, it's me, could you come pick me up at the station?","Chào, là tôi đây, bạn có thể đến đón tôi ở nhà ga được không?",A2,sentence,compound,interrogative,present_simple|modal|question_form|pronoun|verb|preposition|determiner|noun|verb_phrase|prepositional_phrase,0,col_697,0,
sent_10109,H94_jEKPmt4_sentence_283.wav,Her health has improved sufficiently to allow her to return to work.,Sức khỏe của cô ấy đã cải thiện đủ để có thể trở lại làm việc.,A2,sentence,simple,declarative,present_perfect|noun_phrase|adverb|verb|pronoun|preposition|noun,0,col_300,0,
sent_10110,lQuu1XM80ng_sentence_257.wav,How long does it take to get to the station by subway?,Mất bao lâu để đến ga bằng tàu điện ngầm?,A2,sentence,simple,interrogative,question_form|present_simple|verb|preposition|noun|determiner|pronoun|prepositional_phrase|verb_phrase,0,col_2911,0,
sent_10111,lQuu1XM80ng_sentence_410.wav,How much does it cost to become a member of the club?,Phí để trở thành thành viên của câu lạc bộ là bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|noun|verb|adverb|preposition|determiner|pronoun,0,col_1257,0,
sent_10112,lQuu1XM80ng_sentence_763.wav,I assure you that an error like this will never happen again.,Tôi đảm bảo với bạn rằng lỗi như thế này sẽ không bao giờ xảy ra nữa.,A2,sentence,complex,declarative,present_simple|modal|negation|conjunction|pronoun|noun|verb,0,col_265,0,
sent_10113,2cy7Bzp7F9U_sentence_517.wav,I can hardly believe that Paul was put in prison for bribery.,Tôi khó mà tin được rằng Paul lại bị bỏ tù vì tội nhận hối lộ.,A2,sentence,complex,declarative,modal|past_simple|passive|conjunction|pronoun|verb|adverb|noun|preposition|verb_phrase|prepositional_phrase,0,col_2086,0,
sent_10114,lQuu1XM80ng_sentence_336.wav,"I don't care where we eat dinner, it's entirely up to you.","Tôi không quan tâm chúng ta ăn tối ở đâu, hoàn toàn tùy thuộc vào bạn.",A2,sentence,compound_complex,declarative,present_simple|negation|relative_clause|pronoun|verb|adverb|prepositional_phrase|noun,0,col_390,0,
sent_10115,pVwMUP_iDq0_sentence_762.wav,I found it difficult to relate the two ideas in my mind.,Tôi thấy khó liên kết hai ý tưởng đó trong đầu mình.,A2,sentence,simple,declarative,past_simple|pronoun|verb|adjective|noun_phrase|prepositional_phrase,0,col_745,0,
sent_10116,YOu7_dnpQb0_sentence_064.wav,"I have so many things to do today, which makes me stressed.","Hôm nay tôi có quá nhiều việc phải làm, điều đó khiến tôi rất căng thẳng.",A2,sentence,complex,declarative,present_simple|relative_clause|pronoun|verb|noun|adjective|adverb|noun_phrase,0,col_813,0,
sent_10117,L8MZhCnzX9M_sentence_797.wav,"I like to gamble for fun, and I know when to quit.","Tôi thích đánh bạc để giải trí, và tôi biết khi nào nên dừng lại.",A2,sentence,compound,declarative,present_simple|conjunction|time_sequence,0,col_49,0,
sent_10118,_0J3v14ZjW4_sentence_269.wav,I never thought it'd be this hard to create an iPhone app.,Tôi chưa bao giờ nghĩ việc tạo ra một ứng dụng iPhone lại khó đến thế.,A2,sentence,complex,declarative,past_simple|negation|modal|pronoun|verb|adverb|adjective|noun_phrase,0,col_1916,0,
sent_10119,GUksrGBeln0_sentence_556.wav,I think I need to dig into the problem a bit more.,Tôi nghĩ mình cần tìm hiểu kỹ hơn về vấn đề này.,A2,sentence,complex,declarative,present_simple|pronoun|verb|noun|determiner|preposition|adverb|noun_phrase|verb_phrase,0,col_2403,0,
sent_10120,VbsNhBfwxf0_sentence_331.wav,I think it's time for me to consider going on a diet.,Tôi nghĩ đã đến lúc tôi nên cân nhắc việc ăn kiêng.,A2,sentence,complex,declarative,present_simple|pronoun|verb|noun|preposition|noun_phrase|verb_phrase,0,col_2178,0,
sent_10121,5QFYjqDs43g_sentence_169.wav,I think it's time for me to get a bit of exercise.,Tôi nghĩ đã đến lúc tôi cần vận động một chút.,A1,sentence,complex,declarative,present_simple|pronoun|verb|noun|preposition|noun_phrase|verb_phrase,0,col_2403,0,
sent_10122,hv9d7-jBg8E_sentence_150.wav,I think it's time for me to give up on this relationship.,Tôi nghĩ đã đến lúc tôi nên từ bỏ mối quan hệ này.,A2,sentence,complex,declarative,present_simple|pronoun|verb|preposition|determiner|noun|verb_phrase|prepositional_phrase|noun_phrase,0,col_2891,0,
sent_10123,DOcJti0SfA0_sentence_348.wav,"I want to ask her out, but I'm afraid of being rejected.","Tôi muốn mời cô ấy đi chơi, nhưng tôi sợ bị từ chối.",A2,sentence,compound,declarative,present_simple|conjunction|passive|pronoun|verb_phrase|prepositional_phrase,0,col_1997,0,
sent_10124,W0La8_Trics_sentence_252.wav,I want to emphasize the need to get this done on time.,Tôi muốn nhấn mạnh tầm quan trọng của việc hoàn thành việc này đúng thời hạn.,A2,sentence,simple,declarative,present_simple|pronoun|verb|noun|determiner|preposition|verb_phrase|noun_phrase|prepositional_phrase,0,col_2297,0,
sent_10125,FMZvsN1t13I_sentence_519.wav,I'll tell you about a dream I had a few weeks ago.,Tôi sẽ kể cho bạn nghe về một giấc mơ tôi đã có cách đây vài tuần.,A2,sentence,complex,declarative,future_will|relative_clause,0,col_2518,0,
sent_10126,fYqpwIvbxIQ_sentence_769.wav,I'm going to keep track of all the expenses on this trip.,Tôi sẽ theo dõi tất cả các khoản chi phí trong chuyến đi này.,A2,sentence,simple,declarative,future_going_to|pronoun|verb_phrase|noun|preposition|determiner|noun_phrase|prepositional_phrase,0,col_311,0,
sent_10127,q0g5JAFFqPo_sentence_554.wav,"I'm sorry for being grumpy, I've been under stress at work lately.","Tôi xin lỗi vì đã cáu kỉnh, dạo này tôi bị căng thẳng trong công việc.",A2,sentence,compound,declarative,present_perfect|pronoun|verb|adjective|preposition|noun|adverb|reason_result,0,col_2672,0,
sent_10128,aWTrDkYdxK4_sentence_010.wav,"I'm sorry to disturb you, but there's a phone call for you.","Tôi xin lỗi vì đã làm phiền, nhưng có cuộc gọi đến.",A2,sentence,compound,declarative,present_simple|conjunction|verb_phrase|noun_phrase,0,col_1032,0,
sent_10129,-yljNBUV0cw_sentence_621.wav,"If the printer has a paper jam, see page 15 for help.","Nếu máy in bị kẹt giấy, hãy xem trang 15 để được trợ giúp.",A2,sentence,complex,imperative,conditional|present_simple|verb|noun|preposition|determiner,0,col_618,0,
sent_10130,Vm4TBei0oSk_sentence_263_seg_03.wav,"If there's one thing I can't bear, it's to be kept waiting.","Nếu có một điều tôi không thể chịu đựng được, đó là phải chờ đợi.",A2,sentence,complex,declarative,present_simple|conditional|negation|modal|passive|conjunction,0,col_2643,0,
sent_10131,Ha9kWCZd408_sentence_263.wav,"If you look closely, you can see a nest in that tree.","Nếu nhìn kỹ, bạn có thể thấy một tổ chim trên cây đó.",A2,sentence,complex,declarative,conditional|modal|present_simple|adverb|noun_phrase|prepositional_phrase|conjunction,0,col_80,0,
sent_10132,fYqpwIvbxIQ_sentence_407.wav,"If you take my advice, your chances of winning will increase significantly.","Nếu bạn nghe theo lời khuyên của tôi, cơ hội chiến thắng của bạn sẽ tăng lên đáng kể.",A2,sentence,complex,declarative,conditional|future_will|pronoun|verb|noun|adverb|preposition|noun_phrase|verb_phrase,0,col_1286,0,
sent_10133,lhfQCs4mfjU_sentence_549.wav,"In Vietnam, tropical fruits are dirt cheap when they are in season.","Tại Việt Nam, trái cây nhiệt đới có giá rất rẻ khi vào mùa.",B1,sentence,complex,declarative,present_simple|prepositional_phrase|noun_phrase|adjective_phrase|conjunction|pronoun|time_sequence,0,col_1854,0,
sent_10134,lQuu1XM80ng_sentence_765.wav,"In order to use this service, you need to register an account.","Để sử dụng dịch vụ này, bạn cần đăng ký tài khoản.",B1,sentence,complex,declarative,present_simple|reason_result|verb_phrase|noun_phrase,0,col_665,0,
sent_10135,5QFYjqDs43g_sentence_531.wav,"In real conversation, there is no time to think about grammar rules.","Trong giao tiếp thực tế, không có thời gian để suy nghĩ về các quy tắc ngữ pháp.",A2,sentence,simple,declarative,present_simple|negation|prepositional_phrase|noun|verb|adjective|preposition,0,col_1018,0,
sent_10136,eRiQnLoDEqA_sentence_645.wav,It doesn't make any difference to me whether he comes or not.,Với tôi thì việc anh ấy có đến hay không cũng chẳng có gì khác biệt.,A2,sentence,complex,declarative,present_simple|negation|conjunction,0,col_2315,0,
sent_10137,_0J3v14ZjW4_sentence_318.wav,It took us two hours to get to the airport by highway.,Chúng tôi mất hai tiếng đồng hồ để đến sân bay bằng đường cao tốc.,A2,sentence,simple,declarative,past_simple|pronoun|noun|verb|preposition|noun_phrase|prepositional_phrase,0,col_577,0,
sent_10138,hv9d7-jBg8E_sentence_525.wav,It's not hard to find a lawyer who can speak English here.,Ở đây không khó để tìm một luật sư nói được tiếng Anh.,A2,sentence,complex,declarative,present_simple|negation|relative_clause|modal|noun_phrase|verb_phrase,0,col_2195,0,
sent_10139,2cy7Bzp7F9U_sentence_710.wav,It's very kind of you to inform us what little by little.,Bạn thật tốt bụng khi thông báo cho chúng tôi từng chút một.,A2,sentence,complex,declarative,present_simple|pronoun|adjective|verb|adverb|preposition|verb_phrase|adverb_phrase,0,col_1258,0,
sent_10140,xRFTtFcL6ZM_sentence_534.wav,"List the name, age, and sex of each person in your family.","Hãy liệt kê tên, tuổi và giới tính của từng người trong gia đình bạn.",A2,sentence,simple,imperative,verb|noun|determiner|conjunction|preposition|noun_phrase|prepositional_phrase,0,col_1407,0,
sent_10141,08jDwfm9LcA_sentence_543.wav,"Look, that picture is upside down, you hung it the wrong way.","Nhìn kìa, bức tranh bị treo ngược rồi, bạn treo sai hướng rồi.",A1,sentence,compound,declarative,present_simple|verb|noun|pronoun|determiner|adjective|adjective_phrase|adverb_phrase,0,col_39,0,
sent_10142,d448ERf2gJk_sentence_819.wav,Make sure that you are a good role model for your child.,Hãy đảm bảo rằng bạn là một hình mẫu tốt cho con mình.,A2,sentence,complex,imperative,present_simple|verb|noun|adjective|pronoun|determiner|preposition|noun_phrase|prepositional_phrase,0,col_2864,0,
sent_10143,lYaX3YkFvKQ_sentence_233.wav,Most of the students are in the 17 to 20 age range.,Đa số sinh viên nằm trong độ tuổi từ 17 đến 20.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|prepositional_phrase|determiner|noun,0,col_1957,0,
sent_10144,w9FIqvip19Y_sentence_364.wav,"My elbow really hurts, I think I should go to the hospital.","Khuỷu tay tôi đau quá, chắc tôi phải đến bệnh viện thôi.",A1,sentence,compound,declarative,present_simple|modal|noun_phrase|adverb|prepositional_phrase,0,col_400,0,
sent_10145,J1HnyIREUuk_sentence_425.wav,My only worry right now is getting to the airport on time.,Điều tôi lo lắng duy nhất lúc này là đến sân bay đúng giờ.,A2,sentence,simple,declarative,present_continuous|noun_phrase|verb_phrase|prepositional_phrase,0,col_2461,0,
sent_10146,my310Q7i_5c_sentence_303.wav,"No matter how hard I tried, I couldn't remember that song's title.","Dù cố gắng thế nào, tôi vẫn không thể nhớ được tên bài hát đó.",A2,sentence,complex,declarative,past_simple|negation|modal|reason_result,0,col_1278,0,
sent_10147,CWdJd0sDlOw_sentence_626.wav,Nothing makes me feel more relaxed than a walk on the beach.,Không gì khiến tôi cảm thấy thư giãn hơn là đi dạo trên bãi biển.,A2,sentence,simple,declarative,present_simple|negation|comparison|noun_phrase|verb|adjective,0,col_2117,0,
sent_10148,VQeC1ZO2L-w_sentence_710.wav,"One of our teachers is sick, so we need someone to substitute.","Một trong những giáo viên của chúng tôi bị ốm, vì vậy chúng tôi cần người thay thế.",A2,sentence,compound,declarative,present_simple|conjunction|reason_result,0,col_810,0,
sent_10149,08jDwfm9LcA_sentence_347.wav,Please come to the counter at least an hour before your flight.,Vui lòng đến quầy ít nhất một giờ trước giờ bay.,A2,sentence,simple,imperative,verb|preposition|noun|determiner|adverb|prepositional_phrase|time_sequence,0,col_1156,0,
sent_10150,2cy7Bzp7F9U_sentence_880.wav,Please give us prior notice if you need to check in early.,Vui lòng báo trước nếu bạn cần nhận phòng sớm.,A2,sentence,complex,imperative,present_simple|conditional|verb|pronoun|conjunction|noun_phrase|verb_phrase,0,col_224,0,
sent_10151,sTgtFzcpy6M_sentence_302.wav,Public speaking is the number one fear of the majority of people.,Nói trước công chúng là nỗi sợ hãi lớn nhất của đa số mọi người.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|adjective|preposition|determiner,0,col_2216,0,
sent_10152,fXyoyYdUOvc_sentence_281.wav,"Seen from a distance, the big rock looks like an old castle.","Nhìn từ xa, tảng đá lớn trông giống như một lâu đài cổ.",A2,sentence,simple,declarative,present_simple|passive|comparison|noun|verb|adjective|preposition|determiner|noun_phrase|prepositional_phrase,0,col_650,0,
sent_10153,PdQfA-Fhcmk_sentence_501.wav,She calls me every night and talks for at least an hour.,Cô ấy gọi điện cho tôi mỗi tối và nói chuyện ít nhất một tiếng đồng hồ.,A2,sentence,simple,declarative,present_simple|pronoun|verb|conjunction|adverb_phrase|noun_phrase|verb_phrase,0,col_2629,0,
sent_10154,q0g5JAFFqPo_sentence_463.wav,She died at the age of sixty nine after a long illness.,Bà qua đời ở tuổi 69 sau một thời gian dài lâm bệnh.,A2,sentence,simple,declarative,past_simple|pronoun|verb|preposition|noun|adjective|determiner|prepositional_phrase,0,col_691,0,
sent_10155,-xuEvpBrgTE_sentence_461.wav,She drew a circle on a piece of paper with a pencil.,Cô ấy dùng bút chì vẽ một hình tròn trên tờ giấy.,A2,sentence,simple,declarative,past_simple|noun|verb|pronoun|determiner|preposition|noun_phrase|prepositional_phrase,0,col_1116,0,
sent_10156,fYqpwIvbxIQ_sentence_374.wav,She had been working as a bank clerk for almost three years.,Cô ấy đã làm việc với tư cách là nhân viên ngân hàng được gần ba năm.,A2,sentence,simple,declarative,past_perfect|pronoun|verb|noun_phrase|prepositional_phrase,0,col_455,0,
sent_10157,zdGXA7pw_iw_sentence_404.wav,"She isn't kind to him, in fact, she's not kind to anyone.","Cô ta không tử tế với anh ấy, thực tế, cô ta không tử tế với bất cứ ai.",A2,sentence,compound,declarative,present_simple|negation|pronoun|verb|adjective|preposition|adverb|prepositional_phrase|adverb_phrase,0,col_248,0,
sent_10158,L8MZhCnzX9M_sentence_017.wav,She was adopted by a rich family when she was a child.,Cô ấy được một gia đình giàu có nhận nuôi từ khi còn nhỏ.,A2,sentence,complex,declarative,past_simple|passive|time_sequence|pronoun|verb|preposition|determiner|adjective|noun|conjunction|prepositional_phrase,0,col_1349,0,
sent_10159,rvjLZBOi-I8_sentence_410.wav,She was transferred to the head office in Ho Chi Minh City.,Cô ấy được chuyển đến trụ sở chính tại Thành phố Hồ Chí Minh.,B1,sentence,simple,declarative,past_simple|passive|pronoun|prepositional_phrase,0,col_881,0,
sent_10160,gzFpOCgvfuY_sentence_789.wav,She went to Silicon Valley with the aim of finding a job.,Cô ấy đến Thung lũng Silicon với mục đích tìm việc làm.,A2,sentence,simple,declarative,past_simple|pronoun|verb|noun|preposition|prepositional_phrase|noun_phrase,0,col_1389,0,
sent_10161,IldNF_yojCw_sentence_602.wav,She's thinking of taking a couple of courses at a cooking school.,Cô ấy đang cân nhắc tham gia một vài khóa học tại trường dạy nấu ăn.,A2,sentence,simple,declarative,present_continuous|pronoun|verb|preposition|determiner|adjective|noun|noun_phrase|verb_phrase|prepositional_phrase,0,col_2077,0,
sent_10162,nn2VCV-u0-8_sentence_544.wav,Sum up your idea in one hundred and fifty words or less.,Hãy tóm tắt ý tưởng của bạn trong vòng một trăm năm mươi từ hoặc ít hơn.,A2,sentence,simple,imperative,present_simple|verb|noun_phrase|prepositional_phrase|conjunction,0,col_2629,0,
sent_10163,ja6qPCZlNbQ_sentence_124.wav,The Grand Canyon is one of the natural wonders of the world.,Hẻm núi Grand Canyon là một trong những kỳ quan thiên nhiên của thế giới.,A2,sentence,simple,declarative,present_simple|noun|verb|adjective|preposition|determiner|noun_phrase|prepositional_phrase,0,col_771,0,
sent_10164,DRNH2LZ7HH0_sentence_250.wav,The boy picked up a stone and threw it at the dog.,Cậu bé nhặt một hòn đá và ném vào con chó.,A2,sentence,compound,declarative,past_simple|noun_phrase|verb_phrase|conjunction|determiner|pronoun|prepositional_phrase|preposition,0,col_1298,0,
sent_10165,iV9Hex2vIdg_sentence_505.wav,The church was largely rebuilt at the end of the 15th century.,Nhà thờ này phần lớn được xây dựng lại vào cuối thế kỷ 15.,A2,sentence,simple,declarative,past_simple|passive|adverb|time_sequence,0,col_1381,0,
sent_10166,1CxAyEHcKHE_sentence_608.wav,The device will be in production by the end of the year.,Thiết bị này sẽ được đưa vào sản xuất vào cuối năm nay.,A2,sentence,simple,declarative,future_will|noun_phrase|verb_phrase|prepositional_phrase|time_sequence,0,col_1513,0,
sent_10167,be6gMVMz48c_sentence_469.wav,The evening class starts at 6 PM and ends at 9.30 PM.,Lớp học buổi tối bắt đầu lúc 6 giờ chiều và kết thúc lúc 9 giờ 30 tối.,A2,sentence,compound,declarative,present_simple|conjunction|time_sequence,0,col_2620,0,
sent_10168,be6gMVMz48c_sentence_380.wav,The main function of a question mark is to indicate a question.,Chức năng chính của dấu chấm hỏi là để biểu thị một câu hỏi.,B1,sentence,simple,declarative,present_simple|noun_phrase|verb_phrase|noun|verb|adjective|preposition|determiner,0,col_1426,0,
sent_10169,Ha9kWCZd408_sentence_509.wav,The new equipment enabled us to finish the work in an hour.,Thiết bị mới cho phép chúng tôi hoàn thành công việc trong vòng một giờ.,A2,sentence,simple,declarative,past_simple|noun_phrase|verb|adjective|pronoun|determiner|prepositional_phrase|time_sequence,0,col_993,0,
sent_10170,gUE72PlGRi0_sentence_871.wav,The primary aim of this course is to improve your spoken English.,Mục tiêu chính của khóa học này là cải thiện khả năng nói tiếng Anh của bạn.,A2,sentence,simple,declarative,present_simple|noun|verb|adjective|preposition|determiner|noun_phrase|prepositional_phrase,0,col_635,0,
sent_10171,UUF4JSG6Ql4_sentence_078.wav,The way to get started is to quit talking and begin doing.,Cách tốt nhất để bắt đầu là ngừng nói và bắt đầu hành động.,B1,sentence,simple,declarative,present_simple|noun_phrase|verb_phrase|passive|conjunction,0,col_2803,0,
sent_10172,tAgsbxzQJ9I_sentence_508.wav,"There are many kinds of books, novels, comics, etc in this library.","Thư viện này có rất nhiều loại sách, tiểu thuyết, truyện tranh, v.v.",A2,sentence,simple,declarative,present_simple|noun|verb|determiner|preposition|noun_phrase|prepositional_phrase,0,col_51,0,
sent_10173,E5MtNtVAgBE_sentence_485.wav,There are no restrictions on the amount of money you can withdraw.,Không có giới hạn nào về số tiền bạn có thể rút.,A2,sentence,complex,declarative,present_simple|negation|modal|relative_clause|noun_phrase|prepositional_phrase,0,col_12,0,
sent_10174,IldNF_yojCw_sentence_650.wav,"There are three empty rooms, however, we can't use any of them.","Có ba phòng trống, tuy nhiên, chúng ta không thể sử dụng bất kỳ phòng nào trong số đó.",A2,sentence,compound,declarative,present_simple|modal|negation|conjunction|noun_phrase|pronoun|adjective|determiner,0,col_1719,0,
sent_10175,2cy7Bzp7F9U_sentence_785.wav,There is nothing as enjoyable as reading a novel on the grass.,Không gì thú vị hơn việc đọc tiểu thuyết trên bãi cỏ.,A2,sentence,simple,declarative,present_simple|comparison|verb|adjective|noun_phrase|prepositional_phrase,0,col_770,0,
